1603874402.3758357,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874402.3758357,32,-228,101,79,75,82.66666666666669,-22.923658715156016
1603874402.3758357,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874402.3758357,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874402.3758357,25,82,100,77,76,81.57894736842107,8.648222041878432
1603874402.3758357,20,241,98,83,77,80.51948051948054,24.08541352897193
1603874403.2141862,21,163,100,83,76,81.57894736842107,16.822099089140682
1603874403.2141862,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874403.2141862,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874403.2141862,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874403.2141862,27,-72,101,76,76,81.57894736842107,-7.606749474630248
1603874403.2141862,25,82,100,77,76,81.57894736842107,8.648222041878432
1603874403.2141862,20,241,98,83,77,80.51948051948054,24.08541352897193
1603874403.6926327,31,-151,101,79,75,82.66666666666669,-15.64653107388349
1603874403.6926327,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874403.6926327,20,241,98,83,77,80.51948051948054,24.08541352897193
1603874403.6926327,32,-228,101,79,75,82.66666666666669,-22.923658715156016
1603874403.6926327,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874403.6926327,27,-72,101,76,76,81.57894736842107,-7.606749474630248
1603874403.6926327,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874404.1769917,31,-151,101,79,75,82.66666666666669,-15.64653107388349
1603874404.1769917,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874404.1769917,32,-228,101,79,75,82.66666666666669,-22.923658715156016
1603874404.1769917,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874404.1769917,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874404.1769917,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874404.1769917,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874404.661029,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874404.661029,31,-150,101,78,75,82.66666666666669,-15.547939558288776
1603874404.661029,32,-228,101,79,75,82.66666666666669,-22.923658715156016
1603874404.661029,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874404.661029,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874404.661029,20,241,98,83,77,80.51948051948054,24.08541352897193
1603874405.2146707,21,163,100,83,76,81.57894736842107,16.822099089140682
1603874405.2146707,31,-151,101,79,75,82.66666666666669,-15.64653107388349
1603874405.2146707,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874405.2146707,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874405.2146707,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874405.2146707,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874405.8471358,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874405.8471358,31,-151,101,79,75,82.66666666666669,-15.64653107388349
1603874405.8471358,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874405.8471358,32,-228,101,79,75,82.66666666666669,-22.923658715156016
1603874405.8471358,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874405.8471358,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874406.3224528,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874406.3224528,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874406.3224528,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874406.3224528,32,-228,101,79,75,82.66666666666669,-22.923658715156016
1603874406.3224528,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874406.3224528,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874406.3224528,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874406.8354151,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874406.8354151,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874406.8354151,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874406.8354151,32,-228,101,79,75,82.66666666666669,-22.923658715156016
1603874406.8354151,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874406.8354151,25,82,100,76,75,82.66666666666669,8.648222041878432
1603874406.8354151,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874407.408581,31,-151,101,79,75,82.66666666666669,-15.64653107388349
1603874407.408581,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874407.408581,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874407.408581,32,-228,101,79,75,82.66666666666669,-22.923658715156016
1603874407.408581,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874407.408581,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874407.9885495,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874407.9885495,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874407.9885495,32,-228,101,79,75,82.66666666666669,-22.923658715156016
1603874407.9885495,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874407.9885495,27,-72,101,76,76,81.57894736842107,-7.606749474630248
1603874407.9885495,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874407.9885495,20,241,98,83,77,80.51948051948054,24.08541352897193
1603874408.5106604,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874408.5106604,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874408.5106604,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874408.5106604,32,-228,101,80,76,81.57894736842107,-22.923658715156016
1603874408.5106604,27,-72,101,76,76,81.57894736842107,-7.606749474630248
1603874408.5106604,25,82,100,77,76,81.57894736842107,8.648222041878432
1603874408.5106604,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874409.035206,21,163,100,83,76,81.57894736842107,16.822099089140682
1603874409.035206,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874409.035206,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874409.035206,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874409.035206,32,-228,101,79,75,82.66666666666669,-22.923658715156016
1603874409.035206,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874409.035206,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874409.4776046,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874409.4776046,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874409.4776046,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874409.4776046,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874409.4776046,32,-228,101,79,75,82.66666666666669,-22.923658715156016
1603874409.4776046,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874409.4776046,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874409.959791,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874409.959791,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874409.959791,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874409.959791,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874409.959791,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874409.959791,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874410.508526,31,-150,101,78,76,81.57894736842107,-15.547939558288776
1603874410.508526,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874410.508526,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874410.508526,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874410.508526,27,-72,101,76,76,81.57894736842107,-7.606749474630248
1603874410.508526,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874411.039154,31,-150,101,78,76,81.57894736842107,-15.547939558288776
1603874411.039154,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874411.039154,20,241,98,83,77,80.51948051948054,24.08541352897193
1603874411.039154,32,-227,101,80,75,82.66666666666669,-22.833447608379913
1603874411.039154,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874411.039154,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874411.039154,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874411.5651612,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874411.5651612,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874411.5651612,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874411.5651612,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874411.5651612,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874411.5651612,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874411.5651612,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874412.130171,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874412.130171,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874412.130171,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874412.130171,20,241,98,83,77,80.51948051948054,24.08541352897193
1603874412.130171,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874412.130171,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874412.130171,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874412.62875,21,163,100,83,76,81.57894736842107,16.822099089140682
1603874412.62875,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874412.62875,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874412.62875,32,-228,101,79,75,82.66666666666669,-22.923658715156016
1603874412.62875,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874412.62875,25,82,100,76,75,82.66666666666669,8.648222041878432
1603874412.62875,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874413.1898289,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874413.1898289,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874413.1898289,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874413.1898289,32,-228,101,79,75,82.66666666666669,-22.923658715156016
1603874413.1898289,27,-72,101,76,76,81.57894736842107,-7.606749474630248
1603874413.1898289,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874413.7439883,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874413.7439883,20,241,98,83,77,80.51948051948054,24.08541352897193
1603874413.7439883,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874413.7439883,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874413.7439883,32,-228,101,79,75,82.66666666666669,-22.923658715156016
1603874413.7439883,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874413.7439883,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874414.2547066,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874414.2547066,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874414.2547066,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874414.2547066,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874414.2547066,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874414.2547066,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874414.2547066,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874414.7846189,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874414.7846189,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874414.7846189,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874414.7846189,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874414.7846189,27,-72,101,76,76,81.57894736842107,-7.606749474630248
1603874414.7846189,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874414.7846189,20,241,98,83,77,80.51948051948054,24.08541352897193
1603874415.3099833,21,164,100,82,76,81.57894736842107,16.91942262152814
1603874415.3099833,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874415.3099833,20,241,98,83,77,80.51948051948054,24.08541352897193
1603874415.3099833,32,-228,101,79,75,82.66666666666669,-22.923658715156016
1603874415.3099833,27,-72,101,76,76,81.57894736842107,-7.606749474630248
1603874415.3099833,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874415.904098,21,163,100,83,76,81.57894736842107,16.822099089140682
1603874415.904098,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874415.904098,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874415.904098,32,-228,101,79,75,82.66666666666669,-22.923658715156016
1603874415.904098,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874415.904098,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874415.904098,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874416.4401405,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874416.4401405,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874416.4401405,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874416.4401405,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874416.4401405,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874416.4401405,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874416.4401405,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874416.9694095,21,164,100,82,76,81.57894736842107,16.91942262152814
1603874416.9694095,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874416.9694095,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874416.9694095,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874416.9694095,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874416.9694095,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874416.9694095,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874417.57003,20,241,98,83,77,80.51948051948054,24.08541352897193
1603874417.57003,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874417.57003,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874417.57003,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874417.57003,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874417.57003,27,-72,101,76,76,81.57894736842107,-7.606749474630248
1603874417.57003,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874418.086874,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874418.086874,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874418.086874,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874418.086874,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874418.086874,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874418.086874,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874418.664089,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874418.664089,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874418.664089,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874418.664089,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874418.664089,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874418.664089,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874419.247374,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874419.247374,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874419.247374,21,163,100,83,76,81.57894736842107,16.822099089140682
1603874419.247374,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874419.247374,32,-228,101,79,75,82.66666666666669,-22.923658715156016
1603874419.247374,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874419.247374,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874419.8130813,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874419.8130813,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874419.8130813,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874419.8130813,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874419.8130813,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874419.8130813,27,-72,101,76,76,81.57894736842107,-7.606749474630248
1603874419.8130813,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874420.3090005,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874420.3090005,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874420.3090005,27,-72,101,76,76,81.57894736842107,-7.606749474630248
1603874420.3090005,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874420.3090005,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874420.3090005,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874420.3090005,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874420.777478,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874420.777478,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874420.777478,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874420.777478,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874420.777478,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874420.777478,27,-72,101,76,76,81.57894736842107,-7.606749474630248
1603874420.777478,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874421.2847376,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874421.2847376,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874421.2847376,21,164,100,82,76,81.57894736842107,16.91942262152814
1603874421.2847376,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874421.2847376,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874421.2847376,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874421.2847376,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874421.8515294,20,241,98,83,77,80.51948051948054,24.08541352897193
1603874421.8515294,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874421.8515294,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874421.8515294,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874421.8515294,32,-228,101,79,75,82.66666666666669,-22.923658715156016
1603874421.8515294,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874421.8515294,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874422.352188,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874422.352188,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874422.352188,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874422.352188,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874422.352188,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874422.352188,27,-72,101,76,76,81.57894736842107,-7.606749474630248
1603874422.352188,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874422.8979726,21,163,100,83,76,81.57894736842107,16.822099089140682
1603874422.8979726,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874422.8979726,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874422.8979726,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874422.8979726,27,-72,101,76,76,81.57894736842107,-7.606749474630248
1603874422.8979726,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874422.8979726,20,241,98,83,77,80.51948051948054,24.08541352897193
1603874423.4375198,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874423.4375198,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874423.4375198,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874423.4375198,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874423.4375198,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874423.4375198,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874424.0044928,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874424.0044928,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874424.0044928,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874424.0044928,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874424.0044928,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874424.0044928,27,-72,101,76,76,81.57894736842107,-7.606749474630248
1603874424.0044928,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874424.5642922,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874424.5642922,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874424.5642922,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874424.5642922,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874424.5642922,32,-228,101,81,75,82.66666666666669,-22.923658715156016
1603874424.5642922,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874424.5642922,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874425.0976713,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874425.0976713,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874425.0976713,32,-228,101,81,75,82.66666666666669,-22.923658715156016
1603874425.0976713,21,163,100,83,76,81.57894736842107,16.822099089140682
1603874425.0976713,27,-72,101,76,76,81.57894736842107,-7.606749474630248
1603874425.0976713,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874425.6504657,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874425.6504657,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874425.6504657,21,164,100,82,76,81.57894736842107,16.91942262152814
1603874425.6504657,20,241,98,83,77,80.51948051948054,24.08541352897193
1603874425.6504657,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874425.6504657,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874425.6504657,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874426.188452,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874426.188452,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874426.188452,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874426.188452,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874426.188452,21,163,100,83,76,81.57894736842107,16.822099089140682
1603874426.188452,27,-72,101,76,76,81.57894736842107,-7.606749474630248
1603874426.188452,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874426.7489853,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874426.7489853,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874426.7489853,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874426.7489853,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874426.7489853,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874426.7489853,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874427.2886395,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874427.2886395,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874427.2886395,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874427.2886395,32,-228,101,80,76,81.57894736842107,-22.923658715156016
1603874427.2886395,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874427.2886395,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874427.2886395,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874427.9321477,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874427.9321477,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874427.9321477,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874427.9321477,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874427.9321477,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874427.9321477,27,-72,101,76,76,81.57894736842107,-7.606749474630248
1603874427.9321477,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874428.4871457,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874428.4871457,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874428.4871457,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874428.4871457,27,-72,101,76,76,81.57894736842107,-7.606749474630248
1603874428.4871457,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874428.4871457,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874428.4871457,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874429.067018,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874429.067018,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874429.067018,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874429.067018,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874429.067018,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874429.067018,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874429.067018,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874429.5715764,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874429.5715764,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874429.5715764,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874429.5715764,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874429.5715764,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874429.5715764,25,82,100,76,75,82.66666666666669,8.648222041878432
1603874429.5715764,21,164,100,81,76,81.57894736842107,16.91942262152814
1603874430.1828425,31,-151,101,79,76,81.57894736842107,-15.64653107388349
1603874430.1828425,20,242,98,84,77,80.51948051948054,24.17392734930822
1603874430.1828425,32,-228,101,80,75,82.66666666666669,-22.923658715156016
1603874430.1828425,26,5,100,74,75,82.66666666666669,0.5313569149387267
1603874430.1828425,27,-72,101,76,77,80.51948051948054,-7.606749474630248
1603874430.1828425,25,82,100,77,75,82.66666666666669,8.648222041878432
1603874430.7438529,31,-151,101,79,76,81.57894736842107,-15.64653107388349
